วันที่,จังหวัด,ค่าเฉลี่ย PM2.5,ภูมิภาค
20/05/2025,ภูเก็ต,6.7,ภาคใต้
20/05/2025,มหาสารคาม,8.2,ภาคตะวันออกเฉียงเหนือ
20/05/2025,มุกดาหาร,22.4,ภาคตะวันออกเฉียงเหนือ
20/05/2025,ยะลา,6.85,ภาคใต้
20/05/2025,ยโสธร,24.1,ภาคตะวันออกเฉียงเหนือ
20/05/2025,ระนอง,8.7,ภาคใต้
20/05/2025,ระยอง,15.3,ภาคตะวันออก
20/05/2025,ราชบุรี,15.2,ภาคตะวันตก
20/05/2025,ร้อยเอ็ด,12.4,ภาคตะวันออกเฉียงเหนือ
20/05/2025,ลพบุรี,19.3,ภาคกลาง
20/05/2025,ลำปาง,8.975,ภาคเหนือ
20/05/2025,ลำพูน,6.9,ภาคเหนือ
20/05/2025,ศรีสะเกษ,-1.0,ภาคตะวันออกเฉียงเหนือ
20/05/2025,สกลนคร,8.7,ภาคตะวันออกเฉียงเหนือ
20/05/2025,สงขลา,6.8,ภาคใต้
20/05/2025,สตูล,6.8,ภาคใต้
20/05/2025,สมุทรปราการ,16.9,ภาคกลาง
20/05/2025,สมุทรสงคราม,10.6,ภาคกลาง
20/05/2025,สมุทรสาคร,16.15,ภาคกลาง
20/05/2025,สระบุรี,20.15,ภาคกลาง
20/05/2025,สระแก้ว,12.3,ภาคตะวันออก
20/05/2025,สิงห์บุรี,25.6,ภาคกลาง
20/05/2025,สุพรรณบุรี,11.4,ภาคกลาง
20/05/2025,สุราษฎร์ธานี,6.7,ภาคใต้
20/05/2025,สุโขทัย,7.4,ภาคกลาง
20/05/2025,หนองคาย,10.0,ภาคตะวันออกเฉียงเหนือ
20/05/2025,หนองบัวลำภู,16.3,ภาคตะวันออกเฉียงเหนือ
20/05/2025,อุดรธานี,12.2,ภาคตะวันออกเฉียงเหนือ
20/05/2025,อุตรดิตถ์,12.0,ภาคเหนือ
20/05/2025,อุทัยธานี,17.9,ภาคกลาง
20/05/2025,อุบลราชธานี,13.3,ภาคตะวันออกเฉียงเหนือ
20/05/2025,อ่างทอง,17.5,ภาคกลาง
20/05/2025,เชียงราย,9.366666667,ภาคเหนือ
20/05/2025,เชียงใหม่,8.425,ภาคเหนือ
20/05/2025,เพชรบุรี,12.5,ภาคตะวันตก
20/05/2025,เพชรบูรณ์,10.4,ภาคกลาง
20/05/2025,เลย,8.2,ภาคตะวันออกเฉียงเหนือ
20/05/2025,แพร่,9.9,ภาคเหนือ
20/05/2025,แม่ฮ่องสอน,4.866666667,ภาคเหนือ
21/05/2025,กรุงเทพฯ,16.30125,ภาคกลาง
21/05/2025,กาญจนบุรี,14.4,ภาคตะวันตก
21/05/2025,กาฬสินธุ์,23.1,ภาคตะวันออกเฉียงเหนือ
21/05/2025,กำแพงเพชร,11.2,ภาคกลาง
21/05/2025,ขอนแก่น,21.4,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ชุมพร,8.5,ภาคใต้
21/05/2025,บึงกาฬ,10.6,ภาคตะวันออกเฉียงเหนือ
21/05/2025,สงขลา,14.5,ภาคใต้
21/05/2025,สุรินทร์,11.5,ภาคตะวันออกเฉียงเหนือ
21/05/2025,อำนาจเจริญ,20.2,ภาคตะวันออกเฉียงเหนือ
21/05/2025,เชียงใหม่,13.2,ภาคเหนือ
21/05/2025,จันทบุรี,12.6,ภาคตะวันออก
21/05/2025,ฉะเชิงเทรา,14.8,ภาคตะวันออก
21/05/2025,ชลบุรี,22.8,ภาคตะวันออก
21/05/2025,ชัยนาท,14.5,ภาคกลาง
21/05/2025,ชัยภูมิ,11.8,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ตรัง,5.9,ภาคใต้
21/05/2025,ตราด,12.3,ภาคตะวันออก
21/05/2025,ตาก,10.1,ภาคตะวันตก
21/05/2025,นครนายก,16.8,ภาคกลาง
21/05/2025,นครปฐม,13.1,ภาคกลาง
21/05/2025,นครพนม,14.8,ภาคตะวันออกเฉียงเหนือ
21/05/2025,นครราชสีมา,18.1,ภาคตะวันออกเฉียงเหนือ
21/05/2025,นครศรีธรรมราช,7.4,ภาคใต้
21/05/2025,นครสวรรค์,10.0,ภาคกลาง
21/05/2025,นนทบุรี,11.4,ภาคกลาง
21/05/2025,นราธิวาส,7.2,ภาคใต้
21/05/2025,น่าน,13.85,ภาคเหนือ
21/05/2025,บุรีรัมย์,12.6,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ปทุมธานี,25.5,ภาคกลาง
21/05/2025,ประจวบคีรีขันธ์,12.8,ภาคตะวันตก
21/05/2025,ปราจีนบุรี,18.6,ภาคตะวันออก
21/05/2025,ปัตตานี,7.7,ภาคใต้
21/05/2025,พระนครศรีอยุธยา,15.15,ภาคกลาง
21/05/2025,พะเยา,11.7,ภาคเหนือ
21/05/2025,พังงา,6.6,ภาคใต้
21/05/2025,พัทลุง,8.1,ภาคใต้
21/05/2025,พิจิตร,16.7,ภาคกลาง
21/05/2025,พิษณุโลก,14.9,ภาคกลาง
21/05/2025,ภูเก็ต,7.5,ภาคใต้
21/05/2025,มหาสารคาม,9.6,ภาคตะวันออกเฉียงเหนือ
21/05/2025,มุกดาหาร,18.3,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ยะลา,6.9,ภาคใต้
21/05/2025,ยโสธร,24.9,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ระนอง,9.0,ภาคใต้
21/05/2025,ระยอง,16.55,ภาคตะวันออก
21/05/2025,ราชบุรี,14.1,ภาคตะวันตก
21/05/2025,ร้อยเอ็ด,18.3,ภาคตะวันออกเฉียงเหนือ
21/05/2025,ลพบุรี,22.0,ภาคกลาง
21/05/2025,ลำปาง,9.725,ภาคเหนือ
21/05/2025,ลำพูน,7.35,ภาคเหนือ
21/05/2025,ศรีสะเกษ,10.6,ภาคตะวันออกเฉียงเหนือ
21/05/2025,สกลนคร,11.5,ภาคตะวันออกเฉียงเหนือ
21/05/2025,สงขลา,7.4,ภาคใต้
21/05/2025,สตูล,7.5,ภาคใต้
21/05/2025,สมุทรปราการ,14.62,ภาคกลาง
21/05/2025,สมุทรสงคราม,7.5,ภาคกลาง
21/05/2025,สมุทรสาคร,13.65,ภาคกลาง
21/05/2025,สระบุรี,26.6,ภาคกลาง
21/05/2025,สระแก้ว,10.8,ภาคตะวันออก
21/05/2025,สิงห์บุรี,21.9,ภาคกลาง
21/05/2025,สุพรรณบุรี,10.6,ภาคกลาง
21/05/2025,สุราษฎร์ธานี,7.4,ภาคใต้
21/05/2025,สุโขทัย,11.4,ภาคกลาง
21/05/2025,หนองคาย,13.4,ภาคตะวันออกเฉียงเหนือ
21/05/2025,หนองบัวลำภู,10.8,ภาคตะวันออกเฉียงเหนือ
21/05/2025,อุดรธานี,12.2,ภาคตะวันออกเฉียงเหนือ
21/05/2025,อุตรดิตถ์,14.2,ภาคเหนือ
21/05/2025,อุทัยธานี,16.3,ภาคกลาง
21/05/2025,อุบลราชธานี,16.8,ภาคตะวันออกเฉียงเหนือ
21/05/2025,อ่างทอง,15.5,ภาคกลาง
21/05/2025,เชียงราย,13.1,ภาคเหนือ
21/05/2025,เชียงใหม่,11.425,ภาคเหนือ
21/05/2025,เพชรบุรี,11.0,ภาคตะวันตก
21/05/2025,เพชรบูรณ์,8.0,ภาคกลาง
21/05/2025,เลย,7.0,ภาคตะวันออกเฉียงเหนือ
21/05/2025,แพร่,12.0,ภาคเหนือ
21/05/2025,แม่ฮ่องสอน,6.866666667,ภาคเหนือ
22/05/2025,กรุงเทพฯ,18.45625,ภาคกลาง
22/05/2025,กาญจนบุรี,13.8,ภาคตะวันตก
22/05/2025,กาฬสินธุ์,20.5,ภาคตะวันออกเฉียงเหนือ
22/05/2025,กำแพงเพชร,7.9,ภาคกลาง
22/05/2025,ขอนแก่น,20.4,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ชุมพร,5.8,ภาคใต้
22/05/2025,บึงกาฬ,7.5,ภาคตะวันออกเฉียงเหนือ
22/05/2025,สงขลา,9.5,ภาคใต้
22/05/2025,สุรินทร์,8.7,ภาคตะวันออกเฉียงเหนือ
22/05/2025,อำนาจเจริญ,18.8,ภาคตะวันออกเฉียงเหนือ
22/05/2025,เชียงใหม่,11.8,ภาคเหนือ
22/05/2025,จันทบุรี,10.4,ภาคตะวันออก
22/05/2025,ฉะเชิงเทรา,14.7,ภาคตะวันออก
22/05/2025,ชลบุรี,21.4,ภาคตะวันออก
22/05/2025,ชัยนาท,10.4,ภาคกลาง
22/05/2025,ชัยภูมิ,10.0,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ตรัง,5.3,ภาคใต้
22/05/2025,ตราด,11.4,ภาคตะวันออก
22/05/2025,ตาก,9.5,ภาคตะวันตก
22/05/2025,นครนายก,7.5,ภาคกลาง
22/05/2025,นครปฐม,15.9,ภาคกลาง
22/05/2025,นครพนม,8.2,ภาคตะวันออกเฉียงเหนือ
22/05/2025,นครราชสีมา,17.5,ภาคตะวันออกเฉียงเหนือ
22/05/2025,นครศรีธรรมราช,6.4,ภาคใต้
22/05/2025,นครสวรรค์,9.9,ภาคกลาง
22/05/2025,นนทบุรี,11.8,ภาคกลาง
22/05/2025,นราธิวาส,6.6,ภาคใต้
22/05/2025,น่าน,17.7,ภาคเหนือ
22/05/2025,บุรีรัมย์,9.0,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ปทุมธานี,24.5,ภาคกลาง
22/05/2025,ประจวบคีรีขันธ์,10.4,ภาคตะวันตก
22/05/2025,ปราจีนบุรี,14.3,ภาคตะวันออก
22/05/2025,ปัตตานี,7.2,ภาคใต้
22/05/2025,พระนครศรีอยุธยา,15.1,ภาคกลาง
22/05/2025,พะเยา,14.4,ภาคเหนือ
22/05/2025,พังงา,6.7,ภาคใต้
22/05/2025,พัทลุง,7.0,ภาคใต้
22/05/2025,พิจิตร,10.7,ภาคกลาง
22/05/2025,พิษณุโลก,8.5,ภาคกลาง
22/05/2025,ภูเก็ต,6.5,ภาคใต้
22/05/2025,มหาสารคาม,7.6,ภาคตะวันออกเฉียงเหนือ
22/05/2025,มุกดาหาร,16.2,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ยะลา,6.4,ภาคใต้
22/05/2025,ยโสธร,21.7,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ระนอง,8.6,ภาคใต้
22/05/2025,ระยอง,17.73333333,ภาคตะวันออก
22/05/2025,ราชบุรี,14.4,ภาคตะวันตก
22/05/2025,ร้อยเอ็ด,14.8,ภาคตะวันออกเฉียงเหนือ
22/05/2025,ลพบุรี,12.6,ภาคกลาง
22/05/2025,ลำปาง,9.975,ภาคเหนือ
22/05/2025,ลำพูน,9.15,ภาคเหนือ
22/05/2025,ศรีสะเกษ,7.7,ภาคตะวันออกเฉียงเหนือ
22/05/2025,สกลนคร,9.3,ภาคตะวันออกเฉียงเหนือ
22/05/2025,สงขลา,6.5,ภาคใต้
22/05/2025,สตูล,6.4,ภาคใต้
22/05/2025,สมุทรปราการ,21.74,ภาคกลาง
